8.5558,0.81572,22.946,13.441,26
1.6452,0.98385,129.35,22.817,32
8.8432,0.97658,194.6,19.285,18
10.943,0.47862,15.767,17.88,26
14.489,0.90743,1.6391,24.38,22
3.6874,0.96192,118.1,10.006,18
11.789,1.0118,66.163,23.587,22
9.0119,1.2477,199.57,27.96,18
9.5754,0.89182,44.663,15.206,18
9.9302,0.62463,65.079,11.616,26
11.563,0.70505,68.427,14.621,26
4.8616,1.2876,67.571,12.173,18
5.1165,0.59546,36.626,19.464,22
10.843,1.0732,180.85,12.607,26
12.349,0.49207,103.92,23.437,26
2.5641,1.49,100.16,18.845,26
12.008,0.65436,124.26,20.509,22
5.7705,0.34797,157.19,27.382,26
12.943,1.1682,76.988,13.609,26
7.9109,1.3151,78.199,14.49,18
9.8115,0.12833,119.36,21.821,32
0.85102,0.2524,18.128,13.285,32
0.93488,0.62559,59.397,19.172,22
3.0181,1.1391,142.5,13.156,18
2.3446,1.3415,122.39,29.921,26
0.35607,0.64148,3.3054,16.535,32
11.743,1.4294,32.556,29.105,32
2.4814,1.4118,154.57,19.617,22
14.788,0.82384,138.79,19.983,32
10.985,1.4858,48.668,14.806,32
2.8981,0.27837,79.364,25.807,22
4.4994,0.19833,80.154,16.709,26
11.389,0.47715,184.13,26.81,26
7.2773,1.4325,137.35,18.045,18
7.7331,1.3749,196.85,15.795,22
7.6243,1.3089,90.721,20.63,18
4.5931,1.1252,126.84,15.115,32
4.9747,0.9982,95.972,28.77,26
3.4263,0.15057,175.92,20.768,22
11.693,0.43954,56.991,27.669,26
11.524,0.58109,0.01057,20.943,18
1.4755,0.2255,72.872,28.198,32
0.79702,0.67894,50.509,15.344,22
14.159,1.2598,88.433,22.698,18
5.9175,0.11805,8.7617,18.911,18
6.4754,1.273,37.454,12.289,22
12.076,0.18284,141.54,11.007,22
14.982,0.85899,183.13,26.994,18
2.9728,1.1995,185.48,17.613,18
5.4691,1.2542,43.585,26.016,18
0.53178,0.54267,16.529,15.624,26
13.738,0.39565,83.614,16.63,22
9.6859,0.37628,189.5,16.847,22
5.6238,0.37291,73.286,12.868,18
10.329,1.4723,112.23,12.577,18
1.7692,0.30672,168.03,22.919,32
8.9131,0.7615,104.29,28.513,26
4.2535,1.2227,174.34,16.916,32
4.7375,0.10447,57.343,23.991,26
13.498,0.7119,113.34,25.564,22
9.8501,0.2627,145.96,21.931,32
10.618,0.12524,30.884,14.924,32
11.09,1.4663,134.21,24.487,22
7.6808,1.1028,181.91,27.486,32
4.6993,0.44401,84.687,18.452,26
7.3579,0.42574,55.169,29.897,32
10.176,1.3367,63.088,13.802,18
7.1163,1.009,198.18,10.18,26
11.182,0.65165,27.417,13.542,32
5.96,0.87393,87.604,28.813,22
13.073,0.55073,139.5,27.796,26
6.3943,0.81186,162.43,25.408,22
6.2247,0.28437,158.71,24.968,32
0.15651,0.92971,170.09,12.499,22
1.2805,0.22946,11.579,28.088,18
3.6671,1.1326,85.527,25.216,26
