22.4732,22.3771,82.1354,22.2261,1.19605,0.164096,31879.5,36.7016
16.6314,17.4193,20.1272,10.422,1.21854,0.0924523,12048.9,19.7804
19.4853,20.8052,435.835,51.5683,1.2183,0.1667,60469.8,56.9854
25.1276,27.5699,17.7821,9.09036,1.18382,0.254941,18941.3,28.1245
20.8196,20.9704,25.7246,12.065,1.20127,0.088188,13914.3,20.3047
23.2041,24.0978,9.56567,6.2428,1.19129,0.271859,13020.0,24.6755
10.9511,11.7258,5.76471,5.13555,1.24263,0.080911,8478.89,15.4305
18.4799,20.8595,15.1123,8.4563,1.21075,0.173679,9728.14,18.0105
15.3343,15.6412,54.1724,14.7752,1.22465,0.260314,21241.2,32.4797
21.2991,29.2211,2.03754,2.4428,1.19912,0.333069,3450.16,18.7653
27.529,31.6463,6.03934,5.4283,1.17423,0.130115,8977.67,16.0449
10.891,12.0865,63.0704,17.2558,1.24413,0.20476,24812.2,34.3567
28.9577,28.9527,5.27378,5.20326,1.16854,0.0988383,8609.52,15.0086
29.0026,29.5856,5.00208,4.93711,1.16837,0.0760668,8130.69,14.0318
26.3898,26.471,3.16845,3.5053,1.17852,0.205809,4909.62,15.6168
17.399,17.5485,1.48939,2.23148,1.21497,0.205535,3122.52,14.4975
21.5276,22.8095,7.32476,5.81018,1.19807,0.154851,8129.6,15.9486
11.0787,13.7509,8.41102,6.89343,1.24219,0.0709994,14128.6,20.4761
15.5128,21.9222,1.8737,2.70409,1.22314,0.154399,3767.75,13.275
12.5724,14.1726,0.940648,1.82281,1.23554,0.148103,2998.59,13.2833
20.0896,21.9732,191.861,35.1348,1.20869,0.136297,41162.3,43.0386
14.5964,17.9937,1.18237,1.43824,1.22628,0.547349,1683.96,21.922
22.0182,24.1067,7.03197,6.0494,1.19612,0.139221,12373.1,19.4193
15.9112,18.0526,0.955426,1.68067,1.22127,0.290781,2797.52,16.903
17.1401,17.1164,22.4949,10.6526,1.21643,0.200931,15155.3,24.5537
19.4685,20.2443,8.0803,6.18432,1.20651,0.2345,12799.6,22.5629
17.734,22.1258,30.0827,13.1337,1.21421,0.0798206,15123.4,20.7496
26.9825,26.9974,2.55157,3.42981,1.17619,0.117605,6976.98,14.1579
15.6431,21.172,4.42866,4.21704,1.22262,0.189601,5885.31,14.9333
12.5824,17.2247,0.883569,1.49664,1.23548,0.376416,2507.47,19.0717
26.5262,26.4803,53.498,18.0049,1.17908,0.156897,30391.0,34.2148
11.178,10.3403,959.319,71.8274,1.27016,0.175845,121388.0,101.767
22.5198,23.3635,16.5285,10.1005,1.19423,0.0286441,14232.9,19.1328
12.9786,13.4696,36.6364,13.0706,1.23437,0.260374,15255.2,25.5522
19.5299,22.8157,1.81513,2.54018,1.20625,0.234283,4203.05,15.7227
14.1998,16.8813,4.92002,4.98174,1.22863,0.070622,10154.0,16.683
20.3776,20.4336,68.2723,17.6432,1.20388,0.227328,20720.3,30.3754
21.1774,24.0526,16.9395,9.58753,1.19968,0.05279,11017.2,16.9682
15.5945,16.3599,3.90561,4.04881,1.22262,0.15133,6695.14,15.7836
23.3889,23.1941,319.137,39.314,1.19806,0.207628,46211.6,48.7019
16.7784,17.8965,9.058,6.71096,1.21772,0.107899,9401.86,15.8683
14.9718,19.4798,30.6248,12.8762,1.22588,0.133898,14878.6,22.3355
17.565,20.5527,41.0445,14.9091,1.21518,0.189842,21309.1,29.9107
14.6637,15.9535,33.8925,12.9317,1.22717,0.242757,18462.8,28.0671
22.4718,23.1156,17.4984,9.76362,1.19443,0.179197,16342.5,23.8018
26.4159,27.8777,25.7352,12.535,1.17889,0.0725283,14489.5,20.6318
18.4884,20.2566,0.440335,1.03883,1.21042,0.382854,2140.72,18.6404
23.9875,24.0305,4.84875,4.14378,1.18807,0.319285,6981.9,20.4494
17.3756,18.5619,1.14793,2.06477,1.21511,0.21016,4203.31,14.8021
22.4214,22.8108,1.45104,2.31439,1.19433,0.154417,3221.3,12.4525
26.4304,26.4363,1.12091,1.9613,1.17833,0.149701,2231.16,12.3663
16.2285,16.2148,11.0997,7.4411,1.22004,0.174568,12371.8,19.9478
24.7716,24.8266,16.505,9.29318,1.18518,0.198819,15649.0,24.4131
13.0851,17.696,9.40796,5.69742,1.23353,0.313236,6625.11,20.0798
24.2224,26.0861,4.28304,4.57389,1.18719,0.173696,9356.63,17.0282
10.8927,15.2862,22.3307,11.0295,1.24327,0.0602114,12681.2,18.8444
28.1892,30.4032,11.2514,8.37193,1.17169,0.028755,13940.6,18.6759
19.8081,22.0692,9.01221,7.05565,1.20517,0.0941724,11727.7,18.0722
12.9107,13.6455,25.9927,10.7293,1.23445,0.262046,12491.4,23.0879
26.963,28.8032,77.357,21.059,1.1778,0.179099,24561.0,30.3879
18.9263,20.3646,10.9207,7.95302,1.20884,0.10505,16349.6,22.518
19.4687,24.3926,15.1321,9.33918,1.20675,0.0505172,15536.8,20.8801
25.1244,25.4205,8.62348,6.34555,1.18362,0.233638,13126.0,22.6772
21.5832,22.5632,23.3474,11.6735,1.19822,0.157406,24239.4,30.6345
18.3592,18.8071,15.6495,9.35472,1.21125,0.16091,19256.3,25.8333
19.9846,20.7459,22.3255,11.065,1.20461,0.0376985,12720.8,18.1069
28.1682,34.6279,1.24794,2.14632,1.17174,0.146972,2986.74,12.7376
28.909,34.3929,1.38046,2.10045,1.16885,0.270186,3491.7,16.5444
17.8128,20.6244,36.2059,14.8333,1.21404,0.104737,20999.0,26.485
17.0794,20.4704,3.6037,3.18273,1.21606,0.407828,6648.15,23.7212
26.7125,31.8896,0.842807,1.69885,1.17742,0.183146,2792.79,13.7802
27.3547,27.3188,113.219,26.3346,1.17751,0.162666,44695.6,44.9817
27.1463,27.8932,0.354919,0.900731,1.17551,0.342677,1502.03,17.1302
13.2446,13.271,18.6239,10.5405,1.23295,0.0793718,17646.2,24.6802
28.3497,28.7447,3.31392,3.47374,1.17087,0.162552,3952.38,13.8238
19.2735,20.489,4.50414,4.36905,1.20727,0.193478,8975.15,19.0111
14.7263,14.8161,9.10968,6.09465,1.22635,0.20927,7035.46,17.7798
10.6177,11.9142,24.1587,11.6297,1.24445,0.0577968,13388.3,19.7123
16.9045,18.2277,94.8399,21.5532,1.21924,0.207378,45106.7,49.1942
22.8868,24.6084,36.1921,15.1574,1.19329,0.146201,31477.0,35.1194
13.2347,17.049,8.51416,6.8993,1.23285,0.0201409,11450.9,16.889
26.785,29.4206,30.9524,13.7206,1.1776,0.115658,19452.4,25.1719
21.4407,24.3988,10.7872,6.39447,1.19833,0.292328,13349.7,25.6999
12.1237,14.8831,10.0122,6.35109,1.23767,0.275643,10688.6,22.4168
20.4138,21.3298,17.8704,7.71701,1.20266,0.328009,9061.24,24.077
11.8063,17.2249,3.83204,3.99458,1.23908,0.235231,8211.44,19.4022
18.1041,18.6494,83.2756,22.9859,1.21393,0.110005,26837.9,32.0367
13.5127,14.4456,11.4133,6.90099,1.23161,0.194851,7956.8,18.3394
27.8805,29.2182,153.547,29.4722,1.17632,0.172693,42343.0,44.0362
14.6645,15.0433,5.82609,5.10174,1.22659,0.193506,10485.6,20.0144
25.9986,26.025,29.278,12.2705,1.18048,0.157567,14163.4,21.0071
25.9222,26.5123,2.43667,2.91795,1.18037,0.206192,3340.34,14.6165
14.6598,15.6493,35.7425,14.0829,1.22722,0.129627,16290.6,23.3039
24.8688,25.5899,208.07,32.9068,1.18979,0.199868,68818.9,63.3706
10.5204,13.0995,1.93519,2.27029,1.24448,0.339735,2627.1,18.2498
24.0492,25.9758,47.2307,17.0264,1.18884,0.147891,24271.1,29.9151
15.4069,22.9076,0.186116,0.631249,1.22335,0.314572,879.613,15.0824
16.6633,16.9179,0.426393,1.19437,1.21805,0.155784,2415.73,12.622
15.4831,15.705,23.3638,11.6088,1.22349,0.134734,19478.9,26.8234
27.9762,28.6167,50.1412,14.9744,1.17315,0.220855,21527.7,30.4302
19.5368,20.3827,6.58066,5.67171,1.20619,0.0973632,7936.97,15.0838
25.2035,25.3338,3.73786,4.06274,1.18322,0.135396,8300.16,17.0009
12.1676,14.529,8.22865,5.04827,1.23725,0.34775,7237.54,23.2239
13.1885,13.2645,22.5331,10.6556,1.23317,0.0933866,12199.0,18.3137
15.6569,15.7094,0.0371852,0.27232,1.22228,0.268931,551.996,13.6544
19.3418,26.0391,3.65975,3.71604,1.20715,0.186124,4253.22,14.6269
12.3148,12.8821,193.59,29.6462,1.24119,0.224669,42628.5,49.0688
20.7643,22.2591,11.1814,7.72571,1.20128,0.174882,15883.4,23.0732
26.3451,29.8241,19.5978,9.85697,1.1791,0.214522,16630.7,25.5628
20.0578,21.2307,81.7008,22.5474,1.20576,0.139642,26266.1,31.4341
17.6056,20.7584,3.77903,4.1428,1.21425,0.149459,8460.73,17.1695
22.6826,25.4191,4.80518,4.63977,1.1934,0.114031,6477.45,14.317
19.9678,23.1509,29.7069,12.9696,1.20501,0.178481,27053.7,34.1488
14.0919,15.5035,159.28,30.863,1.23353,0.164736,64531.9,61.198
23.2775,23.8641,52.7442,17.4205,1.19193,0.167483,24849.1,31.1158
15.29,18.4571,0.955576,1.92072,1.22396,0.145842,3893.32,13.4072
19.8451,20.9934,42.6822,15.3399,1.20564,0.162327,17830.2,25.1846
23.1355,24.3333,38.2733,13.9116,1.19211,0.216125,16174.1,24.7892
26.5802,26.9854,1.82462,1.978,1.17772,0.448578,2316.98,21.0763
19.333,19.9017,22.7586,10.2899,1.20733,0.242813,17443.6,27.4658
27.2964,27.3144,51.4712,17.9561,1.17609,0.137632,30371.9,34.4109
20.0628,21.4439,335.977,42.0782,1.21305,0.190938,87908.2,75.8601
22.7995,24.1064,18.4352,9.85252,1.19314,0.17172,16540.4,24.7045
28.27,28.2843,1.4585,2.39478,1.17115,0.186194,4889.03,15.4703
16.3059,26.6104,0.115342,0.536845,1.21979,0.261476,1083.56,14.0412
27.8003,29.4631,17.5705,9.42649,1.17327,0.123311,10853.5,18.0016
14.3385,14.3462,7.68967,6.05257,1.22801,0.23803,12466.8,21.9372
26.2051,25.584,613.434,61.6762,1.19618,0.153683,72259.4,63.2982
18.5785,22.8643,9.23149,6.33136,1.21034,0.196471,8919.76,18.7489
21.6889,21.6753,52.3899,17.2231,1.19854,0.168716,36024.2,40.6522
17.6376,17.6509,2.93126,3.46503,1.21399,0.123089,3958.94,12.5207
10.4596,11.2526,10.2728,5.78901,1.24481,0.341569,6767.56,21.8128
22.1922,22.2948,24.3139,12.0896,1.19573,0.149968,24991.1,30.0379
17.3856,17.3776,16.4271,9.79403,1.21533,0.109372,20180.3,26.0174
20.2374,22.5857,21.0298,11.1244,1.20368,0.121276,18650.5,25.2207
11.719,11.75,24.0916,11.873,1.23965,0.0451042,13716.4,20.3645
25.5816,25.6659,0.474487,1.09066,1.18167,0.356737,2248.6,18.2216
29.5218,31.6344,13.644,8.36879,1.16655,0.142647,11717.5,17.7632
14.4397,15.0391,0.240154,0.700586,1.22744,0.388725,1169.23,17.3894
11.4315,11.9923,2.83966,3.53847,1.24048,0.0970434,5824.18,13.4098
28.7722,30.4863,8.01643,6.46201,1.16936,0.174266,13261.1,20.3015
20.1998,23.5149,15.9939,9.52138,1.20372,0.0709479,13426.1,19.7838
29.1172,30.5091,0.675561,1.07685,1.16759,0.542669,1544.56,22.2122
16.4608,20.7539,31.6908,13.3994,1.21959,0.099196,15441.5,21.5172
26.2497,26.4864,275.091,38.3068,1.1861,0.184604,65074.7,60.623
28.8611,31.5935,30.6003,13.1028,1.16946,0.13752,18555.0,24.5691
29.1059,29.6298,26.9986,12.1767,1.16843,0.211947,25353.8,31.9762
11.5325,13.8751,162.694,32.3992,1.24436,0.137107,37906.1,41.7195
13.4906,17.697,3.20776,3.14045,1.23158,0.355588,5297.12,21.0162
25.1382,25.7279,59.0612,19.6359,1.18482,0.130949,33163.3,36.2324
15.3356,15.478,21.9235,10.5586,1.22404,0.210972,17727.2,25.8854
27.589,28.8703,14.034,8.13201,1.17405,0.24316,16922.8,26.2668
12.4665,12.9461,10.1379,7.50838,1.23612,0.0644848,15379.0,21.5262
22.6454,26.2575,12.8381,7.15758,1.19366,0.26872,10216.9,22.0883
16.0447,16.0348,430.792,45.473,1.23146,0.217181,53394.8,56.3237
9.56051,10.4289,258.272,33.2233,1.25492,0.25284,56499.3,59.8745
11.8021,14.9448,0.556803,1.27134,1.2389,0.187925,1445.35,12.563
14.8592,18.4112,4.96275,4.55539,1.22587,0.167469,6374.51,15.6882
26.2012,31.5475,9.44486,6.54893,1.17954,0.195145,9201.54,17.9876
22.2957,25.9957,17.6457,9.54015,1.19522,0.170827,13488.5,21.6207
29.0206,29.6637,105.118,25.6724,1.17056,0.150687,30031.2,34.1105
24.7686,29.0863,11.8422,7.69611,1.18516,0.0689151,10725.9,15.7692
18.5031,18.4743,17.7142,10.5295,1.21072,0.0881986,21733.1,27.3104
10.8777,13.9517,1.98184,2.58299,1.24299,0.193981,2945.97,13.6444
21.1024,22.2596,17.8419,6.99684,1.19959,0.434306,10064.0,27.3392
16.3773,21.3748,0.779617,1.55096,1.21944,0.290022,3172.48,16.8469
15.4779,20.7001,0.236802,0.545457,1.22134,0.694789,778.421,21.5227
9.8236,9.73611,64.3633,19.9382,1.24918,0.160027,41613.0,45.3423
12.3487,15.6384,32.2038,13.661,1.23728,0.182037,28373.5,34.5916
16.1366,17.8598,2.74395,3.11673,1.22034,0.182723,3556.39,14.1299
16.1724,15.5272,1089.18,74.5746,1.25054,0.202877,106517.0,89.642
28.3157,28.9937,5.9957,5.3505,1.17105,0.128399,8855.39,16.2498
15.0302,36.643,0.047899,0.257433,1.22281,0.487602,421.49,16.6858
16.2307,16.6343,0.847863,1.84538,1.21988,0.137922,3742.96,12.3876
11.3827,11.7608,0.562958,1.38034,1.24066,0.182814,2802.97,13.6191
23.4067,23.4193,0.783945,1.34805,1.19034,0.382508,1913.92,18.9984
24.3456,24.4686,1.81654,2.89932,1.18661,0.101788,5895.47,13.5269
23.6898,24.3082,4.43466,4.15133,1.18927,0.193699,4755.04,15.3017
18.9784,20.2516,8.77644,6.87038,1.20856,0.12201,14048.8,20.027
27.9613,33.3827,1.4114,1.93317,1.17218,0.407889,4020.23,21.8574
21.9327,27.4354,9.43738,6.53613,1.19661,0.192625,9163.35,17.4075
13.7445,15.1005,59.3238,18.4047,1.23164,0.146979,21328.5,27.747
15.746,15.7244,343.016,39.8136,1.23062,0.229681,67593.7,66.3012
22.1499,24.64,4.25024,4.5397,1.19554,0.112304,9198.42,15.2691
21.2642,27.2831,7.18329,5.96754,1.19927,0.105783,8350.61,14.8558
19.5402,19.6435,22.7738,11.0658,1.20644,0.124522,12747.1,19.6867
18.3403,18.8984,3.8778,3.73668,1.21109,0.214349,4286.9,16.0223
26.7706,30.3636,46.3098,14.7419,1.17783,0.250059,17251.0,26.8784
24.9155,27.9033,5.54489,4.70722,1.1845,0.228896,6610.35,17.0785
23.3368,23.4682,1.74507,2.67769,1.19064,0.179516,5457.13,15.2736
18.8792,21.9795,44.3837,15.1107,1.20975,0.220741,21639.4,30.1789
18.5221,18.7511,1.21562,1.51976,1.21023,0.540111,2186.13,23.0797
14.6557,15.2748,5.18421,3.30012,1.22631,0.585728,5620.78,27.2141
11.1526,11.1354,9.00579,7.12963,1.24182,0.11479,14668.1,22.2765
16.5851,17.3803,32.1243,13.306,1.21897,0.114901,15378.4,22.437
26.2615,30.4805,0.153312,0.529457,1.17881,0.399923,881.209,17.5396
13.5147,13.8353,84.1621,22.4388,1.23338,0.16834,32085.6,37.3372
13.6334,20.9087,0.733703,1.56693,1.23118,0.160974,2572.31,12.8353
15.4784,15.69,8.43269,6.88006,1.2232,0.101842,14152.0,21.6179
22.3373,27.537,9.19422,6.15196,1.19497,0.229067,8694.66,19.61
18.2474,19.1285,1.91579,2.66751,1.21147,0.251726,5457.8,17.0051
16.7612,16.6196,156.156,29.7305,1.22155,0.169271,34946.6,40.4658
24.8723,26.9333,15.8616,8.62591,1.18478,0.207981,9969.58,19.318
23.9271,23.9641,7.14918,5.95563,1.18836,0.148588,9880.94,17.2988
17.7755,20.736,9.15087,6.73499,1.21359,0.0645191,9400.81,15.174
28.5746,35.8003,1.45538,2.25939,1.17024,0.247561,4606.93,16.5075
24.141,26.0768,46.2521,16.8335,1.18835,0.0790359,19509.0,24.6145
10.4824,14.3493,5.22665,4.94076,1.24478,0.126695,10046.1,17.4348
27.2309,27.6453,21.079,11.1181,1.17555,0.0626314,15664.5,20.5672
27.0701,27.6083,22.4623,10.686,1.17617,0.171093,12317.0,19.7189
29.326,29.5966,8.11238,4.83019,1.16709,0.401162,8217.03,25.4511
13.498,13.4949,16.8652,9.78734,1.23183,0.15911,20247.4,27.8257
23.609,23.5059,285.362,39.1339,1.19681,0.182367,56244.7,55.6289
29.5539,32.666,0.915649,1.51833,1.16605,0.408196,3158.48,21.8683
22.439,22.4297,33.4796,14.7537,1.195,0.118047,30619.4,34.2003
25.7133,31.7989,0.97566,1.8188,1.18136,0.150977,2524.89,12.3993
29.1076,34.6693,0.870307,1.66318,1.16807,0.246976,2750.87,16.0575
17.8884,17.8904,34.438,13.7253,1.21356,0.186906,19487.0,26.9638
15.8031,19.7315,21.039,11.0199,1.2222,0.107829,18478.7,25.2308
20.9564,21.2546,45.4864,16.6785,1.20126,0.153548,28129.2,33.0346
25.329,25.6364,223.907,37.7152,1.18904,0.143252,78814.1,67.7602
17.1276,18.5683,128.358,19.7904,1.21773,0.39572,23268.4,36.5198
23.4939,36.3303,0.27764,0.762742,1.19002,0.326318,867.902,15.6108
10.9232,14.3615,8.10096,5.16157,1.24251,0.33433,10774.4,25.7127
26.1281,26.6248,5.12455,3.9116,1.17955,0.374441,5606.61,22.15
24.5906,25.2118,15.7913,8.58755,1.18586,0.201706,12187.3,21.5559
19.7125,19.8105,40.8174,14.0851,1.2062,0.218979,23924.6,32.8893
22.2858,23.4796,0.0802833,0.423945,1.19485,0.266602,860.056,14.3109
16.9025,19.0865,17.4071,10.1594,1.21744,0.112985,17043.8,24.3925
24.5213,25.7201,12.2555,7.64159,1.1861,0.183958,10775.3,19.1517
20.4822,23.3141,34.741,14.1275,1.20291,0.0977111,16335.0,22.8422
16.5294,17.677,0.226546,0.801471,1.21862,0.18737,1317.36,12.6053
12.9624,15.1839,5.56712,5.24433,1.23394,0.0758593,8678.24,15.4225
24.4039,24.3912,26.5905,12.3932,1.18685,0.156519,20814.0,27.2508
24.0831,24.1161,110.862,23.707,1.19018,0.184735,34070.9,39.7174
11.0919,11.0197,51.3844,17.0097,1.24299,0.13782,19821.6,27.969
23.8919,23.9676,6.5771,5.12664,1.18847,0.234309,7246.86,18.4673
29.1004,29.1353,19.6106,9.62383,1.1682,0.241694,13626.8,21.9414
22.3844,22.3948,10.0716,7.43445,1.19461,0.0572111,12308.9,17.3722
25.6667,27.5303,10.444,7.0792,1.18152,0.110604,8073.44,13.992
17.4347,17.5468,17.2647,10.1293,1.21517,0.136958,20989.4,28.1128
16.056,17.4174,10.1279,6.43118,1.22078,0.240608,9139.49,20.5727
27.79,27.7543,15.3873,9.79485,1.17329,0.0734497,16348.4,21.6459
24.2341,27.4727,41.6802,15.5943,1.18802,0.171734,32504.2,37.056
28.8722,30.059,165.422,33.1829,1.17312,0.156789,56242.6,51.9211
29.7411,30.4921,0.987859,1.25064,1.16509,0.721018,2621.42,25.8368
13.4906,15.21,5.78106,5.21332,1.23167,0.186555,10649.8,18.4059
13.9716,15.1995,52.634,17.4069,1.23064,0.157015,24860.7,31.8991
25.5279,25.8932,3.97767,3.65269,1.18194,0.301538,5189.2,19.5015
22.7646,23.8719,6.88444,5.45921,1.19305,0.167724,7675.22,16.9186
21.485,21.9989,11.7128,7.6504,1.19828,0.123091,8775.61,15.7942
