19.9282,19.9368,14.5421,8.26313,1.20468,0.183776,9508.24,17.8548
19.9316,20.0118,14.5438,8.26323,1.20466,0.183824,9508.24,17.8547
19.9375,20.1412,14.5465,8.2634,1.20464,0.183916,9508.24,17.8546
19.946,20.3231,14.5503,8.26365,1.20461,0.184047,9508.24,17.8544
19.957,20.5564,14.5551,8.26397,1.20458,0.184213,9508.24,17.8542
19.9703,20.8412,14.561,8.26435,1.20453,0.184415,9508.24,17.8539
19.9861,21.1778,14.568,8.26481,1.20448,0.184654,9508.24,17.8535
20.0044,21.5659,14.575,8.26536,1.20442,0.184935,9508.24,17.8532
20.025,22.0056,14.5841,8.26596,1.20435,0.185247,9508.24,17.8528
20.0481,22.4969,14.5943,8.26662,1.20427,0.185595,9508.24,17.8523
20.0736,23.0398,14.6055,8.26736,1.20418,0.185979,9508.23,17.8517
20.1016,23.6342,14.6189,8.26814,1.20409,0.186394,9508.23,17.851
20.132,24.2801,14.6322,8.26902,1.20399,0.186851,9508.23,17.8504
20.1649,24.9774,14.6456,8.26999,1.20387,0.187352,9508.23,17.8497
20.2003,25.726,14.6611,8.271,1.20375,0.187883,9508.23,17.8489
17.1059,16.4154,1389.19,77.5619,1.2507,0.250546,90583.1,81.7933
18.9595,18.955,302.533,40.0119,1.21611,0.194488,46981.2,49.0712
19.4638,19.5906,129.769,26.855,1.20947,0.182887,31536.8,37.2292
19.6688,19.8717,77.8138,20.2117,1.20713,0.205977,23708.3,31.7347
19.7783,20.0175,48.7387,16.2369,1.20606,0.194708,18988.3,27.5637
19.8401,20.1154,37.0889,13.5831,1.20548,0.215977,15832.8,24.7812
19.8808,20.1919,28.4771,11.7021,1.20512,0.232268,13575.9,22.644
19.9097,20.2308,22.0,10.2648,1.20489,0.192056,11881.9,20.5261
19.9307,20.2762,17.6454,9.16113,1.20473,0.199966,10563.4,19.2011
19.9452,20.3255,14.8745,8.27003,1.20461,0.176129,9508.21,17.8296
19.9571,20.3518,12.3722,7.53837,1.20453,0.168407,8644.61,16.8232
19.9654,20.3954,10.835,6.93217,1.20446,0.125618,7924.75,15.9179
19.973,20.4141,8.99594,6.4021,1.20441,0.117905,7315.57,14.6163
19.9793,20.4469,7.62045,5.94931,1.20437,0.122997,6793.34,13.8991
19.9837,20.474,6.96252,5.56652,1.20433,0.0746669,6340.65,13.6674
24.9947,27.7625,0.000586237,0.00826604,1.17571,7.60864,9.51325,15.8417
20.0805,20.8751,1.00559,1.65931,1.20387,0.29266,1902.6,15.8842
20.0328,20.6001,3.21315,3.31682,1.20409,0.245491,3804.95,15.8859
20.0037,20.4806,6.25753,4.97159,1.20424,0.222302,5706.81,16.009
19.9755,20.4,10.4438,6.63098,1.20442,0.197889,7607.95,16.914
19.9454,20.3322,15.004,8.27937,1.20462,0.209375,9508.2,17.8706
19.9106,20.2679,20.6827,9.9286,1.20485,0.1984,11407.3,19.0563
19.8718,20.1997,26.7242,11.5683,1.20512,0.179566,13305.1,20.4127
19.8299,20.1232,32.0625,13.1852,1.20543,0.139865,15201.5,21.6693
19.7817,20.0435,39.3536,14.8217,1.20577,0.131893,17096.0,22.9798
19.7289,19.9547,46.9546,16.4519,1.20616,0.120426,18988.6,24.2564
9.9504,10.3454,14.4174,7.9967,1.24714,0.213841,9184.02,18.0386
11.9494,12.3428,14.5411,8.05328,1.2384,0.212882,9248.86,18.0088
13.9484,14.3401,14.6545,8.10973,1.22978,0.211699,9313.7,17.9704
15.9474,16.3375,14.7584,8.16628,1.22127,0.211666,9378.53,17.9322
17.9464,18.3349,14.8805,8.22281,1.21289,0.210506,9443.36,17.9014
19.9454,20.3322,15.004,8.27937,1.20462,0.209375,9508.2,17.8706
21.9444,22.3296,15.1246,8.33592,1.19646,0.20821,9573.03,17.84
23.9433,24.327,15.2733,8.39286,1.18841,0.205775,9637.86,17.815
25.9422,26.3244,15.3843,8.44955,1.18047,0.204582,9702.69,17.7841
27.9411,28.3218,15.5223,8.50647,1.17263,0.204182,9767.52,17.7547
29.9401,30.3192,15.6433,8.56302,1.1649,0.203065,9832.35,17.7243
19.9454,20.3322,15.004,8.27937,1.20462,0.209375,9508.2,17.8706
19.9699,20.3576,9.87556,6.77135,1.20445,0.180437,9509.88,17.7719
19.9841,20.371,7.10405,5.72795,1.20435,0.176684,9510.83,17.9906
19.996,20.3876,4.76377,4.65658,1.20427,0.18813,9511.65,17.9396
