19.997,19.961,115.927,26.1424,1.20679,0.160661,30612,36.0645
28.842,30.419,11.8891,8.0115,1.16913,0.0876804,11250,17.4423
27.423,30.578,1.45616,2.48843,1.17456,0.119287,5038.72,12.8219
17.352,17.565,211.355,21.0494,1.21759,0.591703,44153.8,59.8308
14.907,18.245,2.75019,3.01647,1.22554,0.328009,6257.52,21.0562
13.004,15.805,0.309586,0.912983,1.23369,0.282437,1857.7,15.6402
13.795,14.914,7.8301,5.98866,1.23036,0.171986,8417.2,17.346
14.576,18.751,5.98563,5.40981,1.2271,0.143082,11043.2,18.8234
10.331,10.33,1.44198,2.16055,1.24526,0.221851,3022.11,15.0934
10.515,12.664,0.480195,1.08805,1.24449,0.272317,1240.5,14.8774
8.84,8.393,942.475,72.1805,1.28004,0.175987,84446.5,77.4481
21.153,23.799,28.7125,12.7057,1.20006,0.124824,17956.7,24.3651
27.195,27.044,199.252,33.3884,1.18012,0.164962,39236.5,42.2072
24.757,26.704,21.4233,10.0959,1.18532,0.203921,11679.6,20.3385
27.634,29.439,16.5127,9.36326,1.1739,0.0716165,10721.6,15.8945
24.87,24.879,1090.5,78.532,1.21465,0.171599,91795.6,77.6506
14.138,19.415,15.7075,7.27487,1.22897,0.330957,8505.9,22.4543
24.818,28.869,12.2034,8.31399,1.18499,0.02177,11683.9,16.7223
17.285,17.647,6.63111,5.83436,1.21554,0.103942,9670.63,16.3544
14.295,16.591,46.8415,14.04,1.22879,0.254506,29367.1,38.6214
13.197,16.127,4.04473,4.15007,1.23294,0.129689,5790.67,14.1978
28.627,28.73,4.29939,4.69184,1.16981,0.100746,9563.85,15.6701
14.951,15.907,17.391,9.4958,1.22565,0.215713,19737,28.7911
26.843,27.459,14.521,6.8898,1.17684,0.345645,8089.04,23.3433
29.43,30.436,3.37379,3.50384,1.16671,0.284937,5876.29,18.9215
20.345,23.196,22.3909,10.7415,1.20325,0.212024,18044.7,26.4055
12.62,13.755,18.2681,6.75107,1.23504,0.509852,11480.6,29.8735
27.73,30.59,12.971,8.30487,1.17351,0.124941,11667,17.9869
21.217,21.537,75.5489,21.3514,1.20098,0.170716,36160.2,39.404
7.518,6.849,685.382,62.9772,1.27898,0.15305,90177.5,80.85
20.341,20.872,14.7925,8.0478,1.203,0.252398,11403.3,21.2941
10.673,11.209,15.4628,8.24053,1.24398,0.197665,9487.73,18.8262
16.795,18.455,3.92407,1.88245,1.21493,1.49328,3935.83,35.518
23.349,25.535,16.9042,9.88326,1.1909,0.0472048,13890.8,18.7521
28.442,31.174,4.42092,4.57446,1.17062,0.179112,9313.28,16.6502
17.533,19.287,3.49347,2.98124,1.21422,0.446391,5064.01,23.8939
28.619,30.624,87.8978,23.6049,1.1718,0.127635,33772.1,36.2215
20.657,24.383,2.70592,3.40472,1.20163,0.133153,4750.79,13.014
17.915,26.412,0.962443,1.26215,1.21107,0.586335,1472.23,22.2735
11.735,15.791,25.2866,12.1352,1.23975,0.119625,20308.7,26.9378
19.157,22.263,4.59386,4.15642,1.20781,0.279265,6970.87,19.5992
22.112,23.183,0.0329963,0.254863,1.19553,0.229301,418.97,12.5653
11.908,11.907,3.23189,3.78358,1.2384,0.164144,7683.84,15.7222
13.011,12.979,19.3223,10.4422,1.23395,0.11809,17481.4,24.6531
12.774,13.215,13.224,7.67388,1.23481,0.201019,8865.71,18.9439
28.857,28.865,62.352,19.3762,1.17013,0.143551,22612.1,28.5665
10.516,12.161,62.1106,19.3027,1.24586,0.128021,22449.2,29.1662
19.874,20.601,642.708,60.5839,1.22367,0.179787,126280,100.178
29.307,31.636,5.98772,4.16775,1.16678,0.399299,8714.68,25.845
13.286,15.075,32.3566,11.5965,1.23296,0.302364,13566.5,25.1248
18.073,19.026,721.87,66.9049,1.2332,0.157088,78311.6,68.9682
14.176,16.569,5.24072,4.97705,1.22872,0.106934,6963.32,14.2005
13.685,20.093,0.280601,0.907913,1.23086,0.168237,1487.3,12.7512
26.439,26.438,51.0437,17.2705,1.17927,0.147973,20079.8,26.2792
23.047,23.178,197.423,32.1309,1.19691,0.186804,67218.7,63.1362
17.6,17.869,216.242,36.594,1.22024,0.153497,62109.2,58.2411
18.74,19.647,10.3839,7.31977,1.20955,0.0685631,12136.6,18.3117
13.53,13.643,3.8552,3.67111,1.2314,0.30486,7628.99,21.0131
12.197,12.54,17.0168,9.66839,1.2374,0.0384241,13583.9,19.0693
19.78,21.406,138.457,27.6941,1.20862,0.173306,47026.6,48.9606
25.981,29.022,14.5739,8.82497,1.18045,0.130114,14768.7,22.1432
17.035,17.067,10.4419,7.04747,1.21662,0.111826,8063.96,15.181
27.539,27.74,0.0182224,0.156226,1.17395,0.333122,218.779,14.0457
11.219,11.321,37.7781,14.2,1.24216,0.220708,24001,32.5619
15.571,18.481,11.1945,6.5173,1.22287,0.281677,9297.47,21.8455
25.674,29.46,6.23907,3.76948,1.18056,0.492843,4429.77,25.0958
22.497,21.513,1409.17,80.4888,1.2302,0.227655,135767,106.545
19.105,19.152,24.8488,11.2522,1.20828,0.165877,13031.5,21.4119
19.935,23.055,37.3145,13.2941,1.20509,0.211376,22564.9,31.4436
12.19,13.909,4.91869,4.71704,1.23725,0.128503,6582.08,13.804
21.885,22.921,162.32,31.2963,1.20033,0.155153,36688.8,39.9273
18.686,22.377,5.87247,5.22656,1.20981,0.200587,10712.7,19.308
10.02,10.895,31.0182,12.6904,1.24725,0.178883,18098.7,27.33
11.573,12.431,16.4262,9.34828,1.24014,0.139809,13253.6,21.9513
17.552,19.365,11.4857,8.10912,1.21456,0.0364218,13484.3,19.1413
20.785,20.774,11.5343,8.27496,1.20119,0.123368,17150.6,24.7649
22.677,26.945,0.720397,1.40241,1.19336,0.33459,2884.94,18.2631
29.634,29.842,25.9237,12.2167,1.16634,0.161762,20523,26.7069
14.161,14.137,21.2918,11.2943,1.22908,0.098908,18897.7,25.186
12.236,12.367,1015.07,71.4106,1.26607,0.206762,120625,101.242
25.216,25.393,14.5142,7.95043,1.18333,0.251603,11323.2,21.9555
26.292,27.589,1036.33,68.3926,1.2036,0.23822,80014.7,72.0358
18.67,18.639,81.4256,20.1047,1.21138,0.210025,23625.7,32.3352
19.111,17.291,2958.95,119.749,1.29094,0.214887,138324,110.649
8.107,1.392,20655.6,214.044,1.66073,0.514637,228027,219.945
13.253,13.647,1348.08,81.8478,1.27028,0.201915,95450.5,84.0092
22.185,23.843,41.331,16.3738,1.19628,0.118087,34017.4,36.906
