0.5068839801,0.3717556017,123.8215852,22.87707084,22
5.776098412,0.9840199147,126.146883,16.71330091,18
12.7838176,0.2534432295,163.6034318,21.29013422,18
11.49557643,0.4029163797,78.92228644,25.02506805,32
2.997533398,1.094844821,159.7727662,20.9673431,18
6.618003074,0.3712791732,50.28914335,23.15429497,32
5.293639836,1.354185098,124.565285,10.95293764,26
9.833035544,0.9862505038,101.4484326,18.44013251,18
4.466134625,0.2005345568,45.56398882,15.44952152,22
14.79965843,0.7424477623,26.8864843,20.44994942,22
12.67561657,1.224769896,112.7690052,27.38510097,26
8.806503309,0.2547467536,68.71112964,11.01277417,22
0.316072628,1.34127437,117.8004374,28.98801993,26
4.550247499,1.486104052,123.2475149,29.00948215,26
1.624608699,1.061500264,53.61729089,26.39799366,22
1.976230691,1.165539027,38.59985079,17.39319588,22
6.94315246,1.197331765,101.8191752,21.50617409,22
10.9465552,1.156313399,177.2025823,11.04564542,32
13.26582623,1.373100662,55.30253268,15.13798823,22
6.299872205,1.396448179,45.17593759,12.47340786,26
12.98836852,0.4226249741,183.8753008,21.03926679,18
8.098297499,0.4581260792,8.279961877,13.96893971,18
9.505309401,1.055761824,136.4379913,21.97404179,32
7.271808424,0.8799088323,26.26078846,15.70166264,26
0.2768953067,0.6496659144,104.569344,17.25054945,22
6.067361088,0.6319378206,85.20748792,19.45727742,32
14.23061434,1.186175338,190.2508634,17.78450088,18
0.8076098801,1.287702136,92.24663639,26.99512938,32
13.60833639,1.172934081,73.74058959,15.35091787,22
10.45984834,0.6775842607,18.36088673,11.99939983,26
1.559635441,0.5438402638,170.1863042,26.82086012,26
0.6049593716,0.1409077546,191.0829761,14.07466631,26
6.253936634,1.327057548,196.9434997,22.60613881,22
5.147825899,0.5376827084,88.41819318,13.10703816,18
9.809967563,1.006102342,44.5608885,19.28918989,26
10.15453888,1.294914317,141.0601987,14.13528396,32
2.403531973,0.3236373462,70.51618479,20.62272078,18
10.82336806,1.324673657,152.8972152,21.18671136,18
5.206781582,1.129494512,80.72061261,15.57168291,26
0.2406134596,0.1487676037,72.09177376,24.28884637,18
6.579605947,1.281279084,128.0773468,16.786229,22
14.77813414,0.9329309831,148.6460579,14.96328155,18
13.03354688,0.4860638765,109.9628631,17.59395718,22
8.453950867,0.4971544153,98.37810402,14.73639114,22
5.746086086,0.7805489632,133.0315617,22.53799539,26
8.175727208,1.064150107,158.7340091,26.52924165,18
6.163652774,0.7077853515,16.02230021,18.25990074,32
1.320643033,0.5577456663,40.38877019,24.0005121,26
5.882244611,1.107802645,49.403757,17.29802905,32
3.14981127,1.433219418,48.13730995,22.40319588,22
0.3803030651,1.499775402,34.42055541,26.4346166,18
0.1179875705,1.004203793,132.3256999,16.28718731,26
1.942170919,0.6234158084,100.9468995,24.85066324,26
13.0882405,0.5989868028,42.79338152,12.68822503,18
8.614723368,1.02277217,99.20574955,24.15547743,32
13.66413723,1.274167458,175.4583121,10.89372542,18
9.778561273,1.314699046,187.5042262,28.20159166,26
9.735434223,1.210557752,149.4046869,19.78309344,26
5.966482893,0.6054360141,81.52533203,12.97497717,18
10.79609179,0.5648907479,142.7698746,27.28427759,18
8.330578752,0.9677028525,166.9916789,18.94067669,32
14.99986941,1.193945647,195.5001848,19.41518694,26
3.817974483,0.6416685772,87.03530173,25.14525878,32
7.756744921,0.576860152,146.3012672,21.66262399,32
5.060722363,0.843866464,171.8446822,18.42994286,32
5.810202727,1.345485963,180.0191967,20.09745616,18
12.60894043,1.414666122,43.27325468,27.74769806,22
12.27868491,0.8855909068,31.60051661,28.39548631,26
12.58121041,0.8914212944,198.482192,17.93695607,22
11.35028888,0.3311127877,23.4108575,16.62258996,32
11.08192538,1.306689197,37.55020037,26.33342665,26
2.585020122,0.3010693777,138.4492529,27.8777943,26
3.659409999,0.8188031736,12.62451154,27.0475217,26
1.859593437,0.9294187242,176.5433294,13.35579417,26
3.340735554,1.232729764,49.80242131,28.33717209,18
7.125548816,0.8037275168,76.04177946,19.21586095,32
1.91381194,0.8579824068,64.62571733,14.76005831,18
7.649072528,1.258961281,183.1592328,10.72453328,18
10.39421592,0.1606496498,77.22204093,17.08248818,32
10.97151978,0.5892045977,193.2827982,23.02614943,32
12.25153505,1.447706846,178.4680091,13.18422383,26
11.94275625,0.8480681619,169.6688328,26.87150116,22
12.20701772,0.2949827356,41.24579982,21.15400764,32
11.26171278,0.5759801264,66.56354184,11.95275817,26
6.362834195,0.3461463768,32.94757969,20.35591869,18
14.62499669,0.7610953104,67.67613647,11.45589536,32
6.730629965,0.6364082147,181.119601,18.57333838,18
6.028689954,0.8733988613,74.73404394,13.50707047,18
10.61480571,0.2432412229,105.9307369,28.40456373,22
4.101932038,0.80215582,90.0707688,14.66944231,32
1.775051582,0.9190998908,134.1730197,26.15349715,18
3.952541401,1.144168352,39.38761468,25.88707164,18
7.189293887,0.8982918491,156.8248607,14.8219713,18
9.36671302,0.1379845616,98.82197725,25.41451993,32
7.911181414,0.7590629756,21.68520098,10.23185878,18
10.85815473,0.6162420491,155.3121181,24.23067023,22
10.01900154,1.114840772,10.50527952,14.48567239,22
2.399638954,1.425491781,36.61752503,16.64691099,32
3.776916575,0.7566620133,157.4471319,15.6056888,26
6.329543863,0.26121316,57.62508265,28.08609167,22
5.512519194,1.337508217,111.7914482,19.53942125,22
2.266110158,1.019565437,87.41480012,25.2148824,32
9.717689149,0.3889095691,30.43472674,11.90836323,22
2.102160673,1.284970501,168.7717876,13.31090019,18
0.7381366985,1.31019544,7.716803315,15.6506293,32
14.0061446,1.133060954,50.85375638,18.91026207,18
7.350825435,0.1512261087,69.979541,12.77880075,22
8.57360342,0.86179505,143.5780288,20.76221533,32
13.58611895,0.5157340098,88.35471686,26.20518569,26
8.975392967,0.6624207838,183.2724055,20.48830177,18
11.03061944,1.048463505,94.07456748,17.46831241,32
9.590531636,1.322984207,89.31044285,22.57949984,22
14.14567721,0.3649888125,103.959582,19.9108917,32
12.21262775,0.2084914528,145.1133817,14.63759323,32
6.359223904,0.5679782747,146.9243373,23.53069778,22
9.422431733,1.349064438,56.15193963,15.10266961,32
8.017737502,0.7346201209,137.9191163,20.02259809,18
7.954381333,0.6573168889,110.6893378,23.25973568,18
3.034445995,0.5071813389,12.08433702,26.51912302,18
5.644920251,0.3999559193,73.55442884,19.38124124,26
2.542682247,0.4817717704,150.2851444,27.57563522,26
13.84127737,0.1273205901,118.9073266,20.90238722,32
8.11994113,0.6940126926,119.5992156,22.83080586,26
0.7060861083,1.031035822,51.53256304,28.27542605,32
12.34575588,1.260321286,14.59271511,15.222042,32
8.34489236,1.029314721,114.4548975,27.82210872,18
0.8697013491,0.7525352474,100.576266,14.37472029,32
1.426975034,0.2297815024,174.2101117,28.80713285,18
13.18284683,0.8672611787,81.79758844,18.36498859,22
1.512784275,0.2708081843,102.1151808,21.90658789,32
0.6727893202,1.427355134,59.88692824,17.65076181,18
5.54247572,0.4883708263,35.92803747,10.40673427,18
2.967865973,0.7164337537,186.9204663,22.32966285,32
1.20707213,0.8768338221,187.7460459,17.4818444,32
11.12382124,0.7966659981,156.1871161,20.26447238,26
2.035586868,1.120753737,166.3887168,11.86385481,18
1.368398897,0.7306991401,16.94921786,25.57215628,32
9.416288843,1.190381887,142.0836821,29.51893993,22
3.067983283,0.807421988,10.11848481,14.355044,26
4.224771996,1.476665805,93.14051768,11.42220714,26
8.853386115,0.9060054216,122.6758536,28.73890536,32
12.01674462,1.09940205,155.1666657,20.18136861,22
5.006024625,0.443821521,6.994752253,28.8473452,22
14.37218137,1.089198277,179.1678239,16.50389377,18
6.516085254,0.1560688667,105.4066186,27.08728299,26
12.0957539,0.8223784397,155.8576089,28.92080091,22
5.840950514,0.4382237559,113.3596703,29.20428112,32
13.86777771,0.4782512532,197.2238682,12.33675426,18
11.97590866,0.5209451564,29.71692545,13.02545025,26
6.963722232,0.5423246312,186.113881,25.45846097,26
2.929886812,0.6822605619,129.2554655,15.43807983,26
8.407363218,0.4599231084,79.79910028,27.55503189,32
4.825834399,1.155398526,191.7584759,12.51209012,32
12.71172703,0.5088126556,54.22684699,22.38213168,22
4.776490288,0.1435495736,82.6988757,17.20871445,18
9.84673682,0.1048904096,65.09268983,10.0123006,26
7.409071608,1.464277222,22.90842159,11.54181029,18
11.06619909,1.113422938,75.9953613,14.68521769,22
14.83242381,0.9550481213,90.56592416,25.95639226,22
13.05827171,0.8381703782,118.0306099,22.21508305,22
7.258824862,0.4925087329,151.2757732,29.56917818,18
12.85831825,1.481773773,164.4980875,24.70979366,22
0.926262321,0.8533062997,196.0243882,18.6137574,32
